사냥,1.62472,"162,472",한국,15세이상관람가,액션,이우철,안성기|조진웅|한예리|권율|손현주|박병은
기술자들,1.56201,"156,201",한국,15세이상관람가,"범죄,액션",김홍선,김우빈|김영철|고창석|이현우|조윤희|임주환|조달환|권지훈|김원진|노선식|박갑진|유원선|윤대원|윤주환|이상민|이수민|채성원|천준호|최현우|최춘범|한지은|지승현
거울나라의 앨리스,1.46759,"146,759",미국,12세이상관람가,"어드벤처,가족,판타지",제임스 보빈,조니 뎁|앤 해서웨이|미아 와시코브스카|헬레나 본햄 카터|사챠 바론 코헨|알란 릭맨|마이클 쉰|앤드류 스캇
스포트라이트,1.465,"146,500",미국,15세이상관람가,"드라마,스릴러",토마스 맥카시,마이클 키튼|마크 러팔로|레이첼 맥아담스
그레이의 50가지 그림자,1.45292,"145,292",미국,청소년관람불가,"드라마,멜로/로맨스",샘 테일러-존슨,제이미 도넌|다코타 존슨|제니퍼 엘|루크 그림즈
조선마술사,1.44951,"144,951",한국,12세이상관람가,드라마,김대승,유승호|고아라|곽도원|조윤희|이경영|박철민|손병호|조달환|서범식|김지민|이재웅|최광락|장유상|임종윤|박충선
해어화,1.44455,"144,455",한국,15세이상관람가,"사극,드라마",박흥식,한효주|유연석|천우희|박성웅|장영남|이한위|류혜영|김수안|차지연|장인섭|박찬미|장희선|박효빈|송동규|송승환|양재준|천영암|이규정|이민준|이서연|이성우|이은주|최혁준
메카닉: 리크루트,1.42121,"142,121","미국,프랑스",15세이상관람가,"액션,범죄,스릴러",데니스 간젤,제이슨 스타뎀|제시카 알바|토미 리 존스|양자경
앵그리버드 더 무비,1.40314,"140,314","미국,핀란드",전체관람가,애니메이션,"퍼갈 레일리,클레이 케이티스",
널 기다리며,1.3918,"139,180",한국,청소년관람불가,스릴러,모홍진,심은경|윤제문|김성오|오태경|정해균|안재홍|김원해|지대한|이호열|장준현|정재숙|정진혁|조제웅|유경훈|이동혁
무뢰한,1.37024,"137,024",한국,청소년관람불가,멜로/로맨스,오승욱,김남길|전도연|박성웅|곽도원|김민재|강태영|박지환|정재웅|조민지|조원희|송승현|오하늬|유지연|하은진|이동진|이학주|정재헌|지승현
순수의 시대,1.30115,"130,115",한국,청소년관람불가,"사극,드라마",안상훈,신하균|장혁|강한나|강하늘|박혜준|정현국|권승구|서지오|권지훈|천준호|최아람|양영조|김경애|오하늬|윤민규|이광기|김민수|이상민|이수민|손병호|박갑진|최무성|기주봉|이재용|문영동|조희봉
소수의견,1.28825,"128,825",한국,15세이상관람가,드라마,김성제,윤계상|유해진|김옥빈|이경영|장광|권해효|손아람|박주형|이은미|이은우|김의성|조복래|김종수|박충선
서부전선,1.2861,"128,610",한국,12세이상관람가,"전쟁,드라마",천성일,설경구|여진구|이경영|정성화|정인기|김원해|김태훈|정석원|한민수|조상원|이찬유|김선영|이은형|이소명|유순철|김동규|오성택|김명환|김민지|김종석|김지영|김태훈|박시연|박아형|박지연|박지원|최호중|김시은|조희봉
아메리칸 스나이퍼,1.2689,"126,890",미국,청소년관람불가,액션,클린트 이스트우드,브래들리 쿠퍼|시에나 밀러
"로봇, 소리",1.26118,"126,118",한국,12세이상관람가,드라마,이호재,이성민|이희준|이하늬|김원해|채수빈|심은경|곽시양|이영진|이무생|남연우|전국환|류준열|박영수|이현석|박정민|박지훈|안광복|유민상|이상우|이승준
클로버필드 10번지,1.25069,"125,069",미국,15세이상관람가,"미스터리,스릴러",댄 트라첸버그,메리 엘리자베스 윈스티드|존 굿맨|존 갤러거 주니어
"협녀, 칼의 기억",1.23013,"123,013",한국,15세이상관람가,"사극,액션",박흥식,이병헌|전도연|김고은|이경영|김태우|이준호|배수빈|문성근|박슬기|장윤성|장은태|강풍|박지훈|고지영|손재영|김수안|김학선
나를 잊지 말아요,1.19068,"119,068",한국,15세이상관람가,멜로/로맨스,이윤정,정우성|김하늘|배성우|장영남|조이진|임주은|허진|이준혁|온주완|권해효|김봉근|윤다경|임태호|박지원|이상훈|이승원|이우주|이은이|최준환
헌츠맨: 윈터스 워,1.18684,"118,684",미국,12세이상관람가,"액션,어드벤처",세딕 니콜라스 트로얀,크리스 헴스워스|샤를리즈 테론|에밀리 블런트|제시카 차스테인
아이스 에이지: 지구 대충돌,1.16487,"116,487",미국,전체관람가,"애니메이션,어드벤처,코미디",마이크 트메이어,존 레귀자모|레이 로마노|제니퍼 로페즈|아담 드바인|제시 타일러 퍼거슨|사이몬 페그|멜리사 로치
계춘할망,1.09713,"109,713",한국,15세이상관람가,"가족,드라마",창,윤여정|김고은|김희원|신은정|최민호|류준열|양익준|박민지|남태부|강경탁|안지혜|이상화|이슬비|이윤혁
에베레스트,1.0724,"107,240","미국,영국",12세이상관람가,"어드벤처,드라마,스릴러",발타자르 코루마쿠르,제이슨 클락|조슈 브롤린|키이라 나이틀리|샘 워싱턴|제이크 질렌할
오피스,1.06238,"106,238",한국,15세이상관람가,"스릴러,미스터리",홍원찬,고아성|박성웅|배성우|김의성|류현경|이채은|오대환|박정민|이정환|최철수|안지혜|이성진|이영수|최병모|기주봉
인터스텔라,1.0528,"105,280","미국,영국",12세이상관람가,SF,크리스토퍼 놀란,매튜 매커너히|앤 해서웨이|마이클 케인|제시카 차스테인|케이시 애플렉
버드맨,1.04827,"104,827",미국,청소년관람불가,"코미디,드라마",알레한드로 곤잘레스 이냐리투,마이클 키튼|에드워드 노튼|엠마 스톤|나오미 왓츠
호빗: 다섯 군대 전투,1.04765,"104,765","미국,뉴질랜드",12세이상관람가,"어드벤처,판타지",피터 잭슨,마틴 프리먼|이안 맥켈런|리차드 아미티지|케이트 블란쳇|올랜도 블룸|크리스토퍼 리|휴고 위빙|에반젤린 릴리
판타스틱 4,1.03173,"103,173",미국,12세이상관람가,"액션,판타지,SF",조쉬 트랭크,마일즈 텔러|케이트 마라|제이미 벨|마이클 B. 조던
헬머니,1.02481,"102,481",한국,청소년관람불가,코미디,신한솔,김수미|정만식|김정태|이태란|홍성덕|박승찬|이형빈|강경탁|임재수|박은영|박지영|박혜진|정진혁|채승훈|선현철|손재영|김달선|유병선|유용욱|윤수진|이강철|이규섭|김홍파|한진원|이성민|이승준|이영은|이영은|이은미|김지훈|김원해|이승천|박준금|정혜선|김영옥|길해연|지대한|조영진|장원영|권병길|박충선
스파이 브릿지,0.95232,"95,232",미국,12세이상관람가,"스릴러,드라마",스티븐 스필버그,톰 행크스|마크 라이런스|오스틴 스토웰
명탐정 코난: 순흑의 악몽,0.95014,"95,014",일본,12세이상관람가,"애니메이션,미스터리,어드벤처","시즈노 코분,야마모토 야스이치로",
위험한 상견례 2,0.9394,"93,940",한국,15세이상관람가,"멜로/로맨스,코미디",김진영,진세연|홍종현|신정근|임수연|정명호|박진수|박태규|조영란|조용재|오재호|유성진|이동민|이상현|이상협|이석현|차종호|이철민|김선영|신대섭|박은혜
극적인 하룻밤,0.92831,"92,831",한국,청소년관람불가,"멜로/로맨스,코미디",하기호,윤계상|한예리|박효주|조복래|박병은|정수영|조영균|하정완|한정국|김수정|한지은|이지훈|정수연|김재화|박현지|진선규|김의성
하늘을 걷는 남자,0.92428,"92,428",미국,12세이상관람가,드라마,로버트 저메키스,조셉 고든 레빗|벤 킹슬리|샬롯 르 본
도리화가,0.91714,"91,714",한국,12세이상관람가,"사극,드라마",이종필,류승룡|배수지|송새벽|김남길|이동휘|안재홍|김태훈|조정숙|황태양|권유진|김은지|김은지|김정곤|박선|박솔지|박윤호|이광호|이상우|이유나|이윤정|이준|이지은|이혜진|진선규
경성학교: 사라진 소녀들,0.90343,"90,343",한국,15세이상관람가,"미스터리,드라마",이해영,박보영|엄지원|박소담|공예지|주보비|박성연|심희섭|고원희|박주희|이혜리|박지선|조원철|최영근|최지명|신수연|김경애|김대성|김대호|오현정|김동현|이다희|황석영|이연정|이예은|이은경|윤정미|서미지
주피터 어센딩,0.89787,"89,787",미국,12세이상관람가,"SF,액션,어드벤처","라나 워쇼스키,앤디 워쇼스키",밀라 쿠니스|채닝 테이텀|숀 빈|테리 길리엄|배두나
도라에몽 : 스탠 바이 미,0.89141,"89,141",일본,전체관람가,애니메이션,"야마자키 타카시,야기 류이치",미즈타 와사비|오오하라 메구미
언더 워터,0.8712,"87,120",미국,15세이상관람가,"공포(호러),스릴러",자움 콜렛 세라,블레이크 라이블리|오스카 제나다
구스범스,0.85003,"85,003",미국,12세이상관람가,"액션,어드벤처,코미디",롭 레터맨,잭 블랙|딜런 미네트|오데야 러쉬|할스톤 세이지
패딩턴,0.845,"84,500","영국,프랑스,캐나다",전체관람가,"코미디,가족,어드벤처",폴 킹,니콜 키드먼|벤 위쇼|휴 보네빌|샐리 호킨스
뽀로로 극장판 컴퓨터 왕국 대모험,0.84344,"84,344",한국,전체관람가,애니메이션,박영균,이선|이미자|함수정|홍소영|정미숙|김서영|김환진|엄상현|홍범기
홈,0.83414,"83,414",미국,전체관람가,"애니메이션,어드벤처,판타지",팀 존슨,짐 파슨스|리한나|제니퍼 로페즈|스티브 마틴
독수리 에디,0.83131,"83,131",미국,12세이상관람가,드라마,덱스터 플레처,태런 에저튼|휴 잭맨
투모로우랜드,0.83016,"83,016",미국,12세이상관람가,"액션,어드벤처,미스터리,SF",브래드 버드,조지 클루니|휴 로리|브릿 로버트슨
극장판 요괴워치: 탄생의 비밀이다냥!,0.82667,"82,667",일본,전체관람가,애니메이션,"타카하시 시게하루,우시로 신지",
인서전트,0.81699,"81,699",미국,15세이상관람가,"SF,액션",로베르트 슈벤트케,쉐일린 우들리|테오 제임스|케이트 윈슬렛|나오미 왓츠|매기 큐|안셀 엘고트|마일즈 텔러|대니얼 대 킴
명탐정 코난 : 화염의 해바라기,0.81013,"81,013",일본,전체관람가,애니메이션,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이
포인트 브레이크,0.803,"80,300",미국,15세이상관람가,"범죄,액션",에릭슨 코어,루크 브레이시|에드가 라미레즈|테레사 팔머
내 심장을 쏴라,0.79237,"79,237",한국,15세이상관람가,드라마,문제용,이민기|여진구|유오성|김정태|김기천|신구|송영창|박충선|박두식|한혜린|이준혁|임문영|강영묵|정유정|권소영|이규섭|김재화|엄효섭|김보라
더 셰프,0.7804,"78,040",미국,15세이상관람가,드라마,존 웰스,브래들리 쿠퍼|시에나 밀러|오마 사이|다니엘 브륄|엠마 톰슨|우마 서먼
런 올 나이트,0.76106,"76,106",미국,청소년관람불가,"액션,스릴러",자움 콜렛 세라,리암 니슨|조엘 킨나만|에드 해리스|커먼|제네시스 로드리게스
언브로큰,0.75489,"75,489",미국,15세이상관람가,"액션,드라마,전쟁",안젤리나 졸리,잭 오코넬|돔놀 글리슨|가렛 헤드룬드|핀 위트록
조이,0.74677,"74,677",미국,12세이상관람가,"코미디,드라마",데이빗 O. 러셀,제니퍼 로렌스|브래들리 쿠퍼|로버트 드니로
백 투 더 비기닝,0.74127,"74,127",미국,15세이상관람가,"SF,스릴러",딘 이스라엘리트,조니 웨스턴|소피아 블랙 디엘리아|샘 러너|앨런 에반젤리스타|버지니아 가드너
19곰 테드 2,0.72311,"72,311",미국,청소년관람불가,코미디,세스 맥팔레인,마크 월버그|세스 맥팔레인|아만다 사이프리드|모건 프리먼|리암 니슨
남과 여,0.72223,"72,223",한국,청소년관람불가,멜로/로맨스,이윤기,전도연|공유|이미소|정선경|윤세아|김혜옥|박민지|전준호|오정완|조희|윤신혜|이보영|이상희
치외법권,0.72126,"72,126",한국,15세이상관람가,액션,신동엽,임창정|최다니엘|임은경|장광|이경영|문제영|정한비|박영진|임정아|박일우|정형석|조원재|서동수|서진원|이응준|안현준|최병모|방은희
괴물의 아이,0.7053,"70,530",일본,12세이상관람가,"애니메이션,판타지,어드벤처",호소다 마모루,야쿠쇼 코지|미야자키 아오이|소메타니 쇼타|히로세 스즈
비밀은 없다,0.68878,"68,878",한국,청소년관람불가,스릴러,이경미,손예진|김주혁|장재우|장한승|신지훈|이민아|이상희
순정,0.68658,"68,658",한국,12세이상관람가,드라마,이은희,도경수|김소현|연준석|이다윗|주다영|박용우|박해준|김지호|이범수|이대연|황석정|박정민|김권|오유진|박충선|조우람|최민석
위대한 소원,0.67565,"67,565",한국,15세이상관람가,"코미디,드라마",남대중,류덕환|김동영|안재홍|전노민|전미선|장원식|양정인|조우진|우지원|유정래|윤도영|이상민|이소정|이소정|이원희|한기업|한민석|황슬빛나|황용
스폰지밥 3D,0.65131,"65,131",미국,전체관람가,"애니메이션,어드벤처,코미디",폴 티비트,안토니오 반데라스|클랜시 브라운|톰 케니|전태열|이인성|최한
닌자터틀 : 어둠의 히어로,0.64425,"64,425",미국,12세이상관람가,"액션,어드벤처",데이브 그린,메간 폭스|스티븐 아멜|로라 린니
러브 라이브! 더 스쿨 아이돌 무비,0.63521,"63,521",일본,전체관람가,애니메이션,쿄고쿠 타카히코,토쿠이 소라|파일|쿠보 유리카|이이다 리호|쿠스다 아이나|난죠 요시노|미모리 스즈코|우치다 아야|닛타 에미
스누피: 더 피너츠 무비,0.629,"62,900",미국,전체관람가,"애니메이션,어드벤처,코미디",스티브 마티노,
앨빈과 슈퍼밴드: 악동 어드벤처,0.61565,"61,565",미국,전체관람가,"애니메이션,어드벤처,코미디",월트 벡커,저스틴 롱|제이슨 리|매튜 그레이 거블러|제시 맥카트니
레전드,0.61257,"61,257","프랑스,영국",청소년관람불가,"액션,범죄,드라마",브라이언 헬겔랜드,톰 하디|태런 에저튼|에밀리 브라우닝
킹 오브 프리즘,0.5925,"59,250",일본,12세이상관람가,"애니메이션,드라마,판타지",히시다 마사카즈,
아메리칸 울트라,0.56452,"56,452",미국,청소년관람불가,"액션,코미디",니마 누리자데,제시 아이젠버그|크리스틴 스튜어트|코니 브리튼|토퍼 그레이스|월튼 고긴스|존 레귀자모
극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,0.56343,"56,343",일본,전체관람가,애니메이션,타카하시 시게하루,토마츠 하루카|유키 아오이|세키 토모카즈|코자쿠라 에츠코
부활,0.56264,"56,264",미국,12세이상관람가,드라마,케빈 레이놀즈,조셉 파인즈|톰 펠튼
포켓몬 더 무비 XY 후파: 광륜의 초마신,0.55992,"55,992",일본,전체관람가,"애니메이션,어드벤처,판타지",유야마 쿠니히코,
팬,0.54081,"54,081",미국,전체관람가,"판타지,어드벤처",조 라이트,휴 잭맨|가렛 헤드룬드|루니 마라|리바이 밀러|아만다 사이프리드
다이노 타임,0.54016,"54,016","한국,미국",전체관람가,"애니메이션,어드벤처,코미디","최윤석,존 카프카",멜라니 그리피스|제인 린치|윌리엄 볼드윈|스티븐 볼드윈|롭 슈나이더|유리 로웬탈
기생수 파트1,0.52508,"52,508",일본,청소년관람불가,"스릴러,SF",야마자키 타카시,소메타니 쇼타|후카츠 에리|하시모토 아이|키타무라 카즈키|아사노 타다노부
극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시,0.52427,"52,427",일본,전체관람가,애니메이션,유야마 쿠니히코,
함정,0.50751,"50,751",한국,청소년관람불가,"스릴러,범죄",권형진,마동석|조한선|김민경|지안|이정원|최선주|하태웅
워킹걸,0.49874,"49,874",한국,청소년관람불가,"코미디,멜로/로맨스",정범식,조여정|클라라|김태우|배유람|정범식|정범식|박주희|백경인|조은영|손진우|배성우|유찬호|김세미|라미란|김승주|이민아|황준호|이승원|이시현|박상민|조재윤|김영옥|김보연|오나라
노아의 방주: 남겨진 녀석들,0.48883,"48,883","독일,벨기에,룩셈부르크,아일랜드",전체관람가,애니메이션,토비 젠켈,김하영|배진홍|윤세웅
명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀,0.48679,"48,679",일본,12세이상관람가,"애니메이션,어드벤처,스릴러",야마모토 야스이치로,
연애의 맛,0.48083,"48,083",한국,청소년관람불가,"멜로/로맨스,코미디",김아론,오지호|최령|강예원|이종호|이혜란|박지환|정우일|정현진|유예원|이동진|형윤석|이승준|이은지|이은지|김중희|이은지|이은지|오민석
극장판 안녕 자두야,0.47668,"47,668",한국,전체관람가,애니메이션,손석우,여민정|양정화|이수진
은밀한 유혹,0.46617,"46,617",한국,15세이상관람가,"멜로/로맨스,범죄",윤재구,임수정|유연석|이경영|박철민|진경|도희|조희성|최민우|이광수|홍정표|민혜경|이동훈|곽민호
언프렌디드: 친구삭제,0.45447,"45,447",미국,15세이상관람가,"공포(호러),스릴러",레오 가브리아제,샐리 헤닝|모세 제이콥 스톰|윌 펠츠|헤더 소서맨
대배우,0.44724,"44,724",한국,12세이상관람가,코미디,석민우,오달수|윤제문|이경영|진경|강신일|유지태|김명민|김새론|이준익|최병모|최희진|권용덕|박지환|임태훈|임호|정성호|신동필|이영미|한대룡
미스컨덕트,0.44577,"44,577",미국,15세이상관람가,"범죄,스릴러",시모사와 신타로,알 파치노|안소니 홉킨스|조쉬 더하멜|이병헌
워터 디바이너,0.42375,"42,375","미국,호주,터키",15세이상관람가,"드라마,전쟁",러셀 크로우,러셀 크로우|올가 쿠릴렌코|제이 코트니
존 윅,0.41631,"41,631",미국,청소년관람불가,"액션,스릴러","데이빗 레이치,채드 스타헬스키",키아누 리브스|애드리앤 팰리키|윌렘 데포
나의 절친 악당들,0.41604,"41,604",한국,청소년관람불가,"범죄,액션,드라마",임상수,류승범|고준희|류현경|샘 오취리|김응수|정원중|양익준|김주혁|이정배|임상수|정인호|최보람|안상완|윤여정|이래규|한효준|홍성훈|이상미|홍의정|이상화|김태영|김형규
맨 프롬 UNCLE,0.41417,"41,417",미국,12세이상관람가,"액션,어드벤처,코미디",가이 리치,헨리 카빌|아미 해머|알리시아 비칸데르|엘리자베스 데비키|휴 그랜트
트랜스포터: 리퓰드,0.41198,"41,198","프랑스,중국",15세이상관람가,"액션,범죄,스릴러",카밀 들라마레,에드 스크레인|론 샤바놀
13시간,0.40742,"40,742",미국,15세이상관람가,"액션,드라마,스릴러",마이클 베이,존 크랜신스키|파블로 쉬레이버|토비 스티븐스
엑스 마키나,0.38834,"38,834",미국,청소년관람불가,"SF,스릴러",알렉스 가랜드,돔놀 글리슨|알리시아 비칸데르|오스카 아이삭
사우스포,0.37453,"37,453",미국,15세이상관람가,"드라마,액션",안톤 후쿠아,제이크 질렌할|레이첼 맥아담스|포레스트 휘테커|나오미 해리스
모데카이,0.36209,"36,209",미국,15세이상관람가,"액션,코미디",데이빗 코엡,조니 뎁|기네스 팰트로우|이완 맥그리거
셀프/리스,0.35675,"35,675",미국,15세이상관람가,"SF,액션,스릴러",타셈 싱,라이언 레놀즈|벤 킹슬리|매튜 구드
상의원,0.35338,"35,338",한국,15세이상관람가,"사극,드라마",이원석,한석규|고수|박신혜|유연석|김수웅|김주훈|김지현|김현정|박병은|박소담|배성우|한지은|김재화|이유비|최희진|신소율|김종언
라스트 위치 헌터,0.35242,"35,242",미국,15세이상관람가,"액션,어드벤처,판타지",브렉 에이즈너,빈 디젤|일라이저 우드|로즈 레슬리|마이클 케인
브루클린,0.35093,"35,093",미국,12세이상관람가,"드라마,멜로/로맨스",존 크로울리,시얼샤 로넌|돔놀 글리슨
짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,0.34932,"34,932",일본,전체관람가,애니메이션,하시모토 마사카즈,
노트북,0.34401,"34,401",미국,"15세관람가,15세이상관람가",멜로/로맨스,닉 카사베츠,레이첼 맥아덤즈|라이언 고슬링
마이 리틀 자이언트,0.34343,"34,343","영국,캐나다,미국",전체관람가,"어드벤처,가족,판타지",스티븐 스필버그,마크 라이런스|레베카 홀|빌 헤이더|제메인 클레멘트|매트 프류어|라프 스팰|아담 가들리|헤이그 수더랜드|마이클 아담스웨이트
다이버전트 시리즈: 얼리전트,0.34203,"34,203",미국,12세이상관람가,"액션,어드벤처,SF",로베르트 슈벤트케,쉐일린 우들리|테오 제임스|마일즈 텔러|나오미 왓츠|매기 큐
달빛궁궐,0.33313,"33,313",한국,전체관람가,"애니메이션,판타지,어드벤처",김현주,김서영|이하늬|권율|김슬기|신용우|이장원|시영준|이상범|이현|강시현|문유정|정주원|신경선|이유리
일사각오,0.32943,"32,943",한국,12세이상관람가,드라마,권혁만,이지형|설지윤|서광재
스티브 잡스,0.32831,"32,831",미국,12세이상관람가,드라마,대니 보일,마이클 패스벤더|케이트 윈슬렛|세스 로건
혼숨,0.31893,"31,893",한국,15세이상관람가,공포(호러),이두환,류덕환|조복래
더 건맨,0.30063,"30,063","프랑스,스페인,영국",청소년관람불가,"액션,스릴러",피에르 모렐,숀 펜|하비에르 바르뎀|이드리스 엘바|레이 윈스톤|마크 라이런스
바스티유 데이,0.29459,"29,459","미국,프랑스",15세이상관람가,액션,제임스 왓킨스,이드리스 엘바|리처드 매든|샬롯 르 본|호세 가르시아|켈리 라일리
피치 퍼펙트: 언프리티 걸즈,0.29268,"29,268",미국,15세이상관람가,"코미디,뮤지컬",엘리자베스 뱅크스,안나 켄드릭|헤일리 스테인펠드|레벨 윌슨
퇴마: 무녀굴,0.29025,"29,025",한국,15세이상관람가,"공포(호러),스릴러",김휘,김성균|유선|천호진|차예련|김혜성|박수민|박시영|임화영|유성훈|윤지민|이상희|이승희|신나리
최강전사 미니특공대 : 새로운 악당의 습격,0.28912,"28,912",한국,전체관람가,애니메이션,이영준,엄상현|전태열|신용우
극장판 아이엠스타 : 꿈의 오디션!,0.28668,"28,668",일본,전체관람가,애니메이션,키무라 류이치,정혜원|이용신|소연|이선|신용우
더 이퀄라이저,0.28526,"28,526",미국,청소년관람불가,"액션,범죄,스릴러",안톤 후쿠아,덴젤 워싱턴|클로이 모레츠|마튼 초카스
다크 플레이스,0.28454,"28,454","미국,영국,프랑스",청소년관람불가,"드라마,미스터리,스릴러",질스 파겟-브레너,샤를리즈 테론|니콜라스 홀트|클로이 모레츠
포커스,0.28313,"28,313",미국,15세이상관람가,"코미디,범죄,멜로/로맨스","글렌 피카라,존 레쿼",윌 스미스|마고 로비|로드리고 산토로|제랄드 맥라니
극장판 꼬마버스 타요의 에이스 구출작전,0.27608,"27,608",한국,전체관람가,애니메이션,류정우,
오 마이 그랜파,0.2723,"27,230",미국,청소년관람불가,코미디,댄 마저,로버트 드니로|잭 에프런
스트레이트 아웃 오브 컴턴,0.27135,"27,135",미국,청소년관람불가,드라마,F. 게리 그레이,오셔 잭슨 주니어|코리 호킨스|제이슨 미첼|닐 브라운 주니어|알디스 호지|폴 지아마티
7번째 아들,0.25546,"25,546","미국,영국,캐나다",12세이상관람가,"어드벤처,가족,판타지",세르게이 보드로프,제프 브리지스|줄리안 무어|벤 반스
제 5침공,0.25028,"25,028",미국,12세이상관람가,"액션,어드벤처,SF",J 블레이크슨,클로이 모레츠|닉 로빈슨|알렉스 로
빅뱅 메이드,0.24994,"24,994",한국,12세이상관람가,다큐멘터리,변진호,G-드래곤|태양|최승현|대성|승리
어카운턴트,0.24813,"24,813",미국,15세이상관람가,"액션,스릴러",개빈 오코너,벤 애플렉|안나 켄드릭|J.K. 시몬스|존 번탈
돌연변이,0.24547,"24,547",한국,12세이상관람가,"드라마,코미디",권오광,이광수|이천희|박보영|장광|이병준|김희원|강봉성|권오광|추민철|장원석|우문기|김수정|김태환|박성일|박시영|박준수|박지연
이퀄스,0.23942,"23,942",미국,15세이상관람가,"드라마,SF",드레이크 도리머스,니콜라스 홀트|크리스틴 스튜어트
피터와 드래곤,0.23368,"23,368",미국,전체관람가,"어드벤처,가족,판타지",데이빗 로워리,브라이스 달라스 하워드|오크스 페글리|웨스 벤틀리|칼 어번|로버트 레드포드|크레이그 홀|이시아 휘틀록 주니어
걷기왕,0.23238,"23,238",한국,12세이상관람가,드라마,백승화,심은경|박주희|김새벽|허정도|윤지원|안승균|김광규|김정영|이재진|이준용|박민준|장현진|방범석|정규환|오은비|조주형|이규진|이동혁|이수아|최봉석|최효주|황수진
최강전사 미니특공대: 영웅의 탄생,0.23184,"23,184",한국,전체관람가,애니메이션,이영준,엄상현|양정화|전태열
파더 앤 도터,0.23003,"23,003","미국,이탈리아",15세이상관람가,드라마,가브리엘 무치노,아만다 사이프리드|러셀 크로우|아론 폴
크림슨 피크,0.2278,"22,780",미국,청소년관람불가,"판타지,스릴러",길예르모 델 토로,톰 히들스턴|제시카 차스테인|미아 와시코브스카|찰리 헌냄
짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,0.22562,"22,562",일본,전체관람가,"애니메이션,코미디,어드벤처",타카하시 와타루,
쓰리 썸머 나잇,0.22302,"22,302",한국,청소년관람불가,코미디,김상진,김동욱|임원희|손호준|윤제문|류현경|심은진|이채영|전은진|정승민|박현수|홍광석|김승필|이신범
무서운 이야기 3 : 화성에서 온 소녀,0.2193,"21,930",한국,15세이상관람가,공포(호러),"백승빈,김선,김곡,민규동",임슬옹|경수진|박정민|홍은희|차지연|김수안|정용진
에스엠타운 더 스테이지,0.21777,"21,777",한국,전체관람가,다큐멘터리,배성상,
나를 미치게 하는 여자,0.21073,"21,073",미국,청소년관람불가,"코미디,멜로/로맨스",주드 아패토우,에이미 슈머|빌 헤이더
기생수 파트2,0.20936,"20,936",일본,청소년관람불가,"SF,스릴러",야마자키 타카시,소메타니 쇼타|아베 사다오|후카츠 에리|하시모토 아이
극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,0.20865,"20,865",일본,전체관람가,"애니메이션,SF,어드벤처",오오스기 요시히로,미즈타 와사비|오오하라 메구미|심형탁
위아 유어 프렌즈,0.20402,"20,402","미국,영국,프랑스",청소년관람불가,"드라마,멜로/로맨스",맥스 조셉,잭 에프런|에밀리 라타이코프스키
피케이: 별에서 온 얼간이,0.20263,"20,263",인도,15세이상관람가,"코미디,드라마",라즈쿠마르 히라니,아미르 칸|아누쉬카 샤르마
하드코어 헨리,0.19705,"19,705","미국,러시아",청소년관람불가,"액션,어드벤처,SF",일리야 나이슐러,샬토 코플리|해일리 베넷|팀 로스
냉정과 열정사이,0.19558,"19,558",일본,15세관람가,"멜로/로맨스,드라마",나카에 이사무,다케노우치 유타카|진혜림
갤로우즈,0.19466,"19,466",미국,15세이상관람가,공포(호러),"트래비스 클러프,크리스 로핑",캐시디 지포드|파이퍼 브라운|리즈 미슬러|라이언 슈스|트래비스 클러프
엽기적인 그녀 2,0.18833,"18,833",한국,15세이상관람가,"멜로/로맨스,코미디",조근식,차태현|빅토리아|후지이 미나|배성우|최진호|송옥숙|박재민|장봉영|정수련|정종준|양원석|조예경|윤서영|이상진|이성국|이은경
극장판 파워레인저 트레인포스 VS 다이노포스 THE MOVIE,0.18423,"18,423",일본,전체관람가,"액션,SF",와타나베 카츠야,시손 쥰|세키네 츠토무
위자,0.18069,"18,069",미국,15세이상관람가,"미스터리,공포(호러)",스틸즈 화이트,올리비아 쿡|더글라스 스미스
보루토 - 나루토 더 무비,0.17784,"17,784",일본,12세이상관람가,애니메이션,야마시타 히로유키,산페이 유코|키쿠치 코코로|타케우치 준코|스기야마 노리아키|키지마 류이치|아베 아츠시|Kensho Ono|하야미 사오리
히트맨: 에이전트 47,0.1764,"17,640",미국,15세이상관람가,"액션,범죄,스릴러",알렉산더 바흐,루퍼트 프렌드|재커리 퀸토|한나 웨어
머니 몬스터,0.17533,"17,533",미국,15세이상관람가,"스릴러,범죄,드라마",조디 포스터,조지 클루니|줄리아 로버츠|잭 오코넬
올레,0.17318,"17,318",한국,15세이상관람가,"드라마,코미디",채두병,신하균|박희순|오만석|유다인
걸즈 앤 판처 극장판,0.17251,"17,251",일본,12세이상관람가,애니메이션,미즈시마 츠토무,
아델라인 : 멈춰진 시간,0.1673,"16,730",미국,12세이상관람가,"판타지,멜로/로맨스",리 톨랜드 크리거,블레이크 라이블리|미치엘 휘즈먼|캐시 베이커
서프러제트,0.16506,"16,506",미국,12세이상관람가,드라마,사라 가브론,캐리 멀리건|헬레나 본햄 카터|메릴 스트립|벤 위쇼
